1	2
1	4
1	5
1	6
1	11
1	13
1	14
1	16
1	17
1	18
1	19
1	20
1	21
1	22
1	23
1	24
1	26
1	27
1	28
1	29
1	30
1	31
1	32
1	33
1	36
1	37
1	38
1	39
1	40
1	42
1	46
1	48
1	50
1	51
1	52
1	53
1	54
1	58
1	59
1	60
1	62
1	63
1	64
1	65
1	66
1	68
1	69
1	70
1	72
1	73
1	76
1	79
1	80
1	81
1	82
1	83
1	87
1	88
1	90
1	91
1	92
1	93
1	95
1	96
1	97
1	98
1	99
1	103
1	104
1	105
1	106
2	1
2	2
2	6
2	7
2	8
2	11
2	15
2	20
2	21
2	22
2	23
2	24
2	25
2	26
2	27
2	28
2	31
2	32
2	33
2	34
2	36
2	38
2	41
2	42
2	44
2	45
2	47
2	48
2	50
2	53
2	54
2	56
2	58
2	61
2	63
2	64
2	67
2	68
2	71
2	74
2	75
2	76
2	78
2	79
2	80
2	83
2	84
2	87
2	90
2	91
2	92
2	93
2	94
2	96
2	97
2	101
2	102
2	103
2	105
2	106
2	107
3	1
3	3
3	4
3	7
3	8
3	11
3	12
3	13
3	14
3	15
3	16
3	17
3	18
3	21
3	22
3	23
3	24
3	25
3	27
3	28
3	29
3	30
3	31
3	32
3	33
3	34
3	35
3	36
3	40
3	41
3	42
3	47
3	48
3	50
3	52
3	53
3	54
3	55
3	57
3	58
3	59
3	62
3	63
3	65
3	67
3	68
3	69
3	70
3	71
3	74
3	75
3	76
3	77
3	79
3	80
3	81
3	84
3	85
3	86
3	88
3	92
3	93
3	94
3	95
3	98
3	101
3	102
3	105
3	107
4	1
4	3
4	9
4	11
4	12
4	16
4	18
4	19
4	20
4	22
4	23
4	25
4	28
4	29
4	32
4	34
4	35
4	36
4	37
4	38
4	39
4	41
4	43
4	44
4	46
4	47
4	48
4	52
4	53
4	55
4	61
4	62
4	64
4	65
4	69
4	70
4	71
4	72
4	73
4	74
4	76
4	79
4	80
4	82
4	83
4	84
4	88
4	89
4	90
4	92
4	93
4	94
4	95
4	97
4	99
4	100
4	101
4	103
4	104
4	105
4	106
4	107
5	1
5	3
5	4
5	6
5	7
5	9
5	10
5	11
5	12
5	13
5	16
5	17
5	19
5	20
5	21
5	23
5	25
5	26
5	27
5	28
5	30
5	32
5	33
5	34
5	35
5	36
5	37
5	38
5	39
5	40
5	41
5	42
5	43
5	44
5	49
5	50
5	51
5	52
5	53
5	54
5	55
5	57
5	58
5	59
5	65
5	66
5	67
5	68
5	69
5	71
5	72
5	73
5	74
5	75
5	78
5	79
5	80
5	81
5	82
5	83
5	84
5	85
5	86
5	88
5	90
5	91
5	92
5	93
5	94
5	95
5	96
5	106
5	107
6	1
6	2
6	5
6	7
6	10
6	11
6	13
6	14
6	15
6	17
6	20
6	21
6	22
6	24
6	25
6	26
6	27
6	29
6	31
6	32
6	33
6	34
6	36
6	37
6	38
6	39
6	41
6	43
6	44
6	45
6	46
6	48
6	49
6	51
6	54
6	55
6	56
6	57
6	59
6	60
6	61
6	62
6	63
6	64
6	65
6	66
6	67
6	68
6	69
6	71
6	74
6	76
6	78
6	79
6	81
6	82
6	83
6	84
6	85
6	86
6	87
6	90
6	91
6	94
6	95
6	96
6	97
6	99
6	101
6	102
6	103
6	106
7	1
7	2
7	3
7	4
7	5
7	6
7	7
7	10
7	13
7	14
7	15
7	16
7	19
7	20
7	23
7	25
7	28
7	29
7	31
7	32
7	33
7	34
7	35
7	37
7	39
7	43
7	44
7	46
7	47
7	49
7	50
7	51
7	52
7	54
7	56
7	58
7	59
7	62
7	63
7	66
7	67
7	68
7	71
7	72
7	74
7	75
7	76
7	77
7	80
7	81
7	82
7	83
7	84
7	85
7	86
7	87
7	88
7	89
7	90
7	92
7	93
7	94
7	96
7	97
7	98
7	101
7	102
7	104
